id,creatorId,title,content,type,category,thumbnail,mediaUrl,isLocked,isPremium,price,currency,likesCount,commentsCount,viewsCount,createdAt,updatedAt,mediaUrl_backup,thumbnail_backup,imageAspectRatio,isSellable,minSubscriptionTier
cmbwb5v1e0016qowprj7zl0io,cmbvtqy84000gqowpvlo2r5tp,Blossom, from cherry blossoms to winding roads,image,Art,/media/thumbposts/thumb_art_1752769946_4366.webp,/media/posts/post_art_1752770003_2995.webp,f,f,,SOL,0,0,0,2025-06-14 14:04:42.722,2025-07-18 03:50:11.196,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/8ea39916b771026ae6e6251e038f8b40.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/8ea39916b771026ae6e6251e038f8b40.jpeg,,f,
cmbwf9d070001qo7yexy9457t,cmbvrce6i0002qowpjh5yhlkm,Ururur,URURUURR,image,Intimate,/media/thumbposts/thumb_intimate_1752770639_3576.webp,/media/posts/post_intimate_1752770668_1449.webp,t,f,,SOL,3,1,0,2025-06-14 15:59:24.439,2025-07-18 03:50:11.99,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/f9c8d22423439140400d1d08511cb8ef.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/f9c8d22423439140400d1d08511cb8ef.jpg,,f,
cmbvrmpci0009qowpswdcirgp,cmbvrce6i0002qowpjh5yhlkm,Uruuru,Uruururu,image,Intimate,/media/thumbposts/thumb_intimate_1752770689_2169.webp,/media/posts/post_intimate_1752770679_1937.webp,t,f,,SOL,3,0,0,2025-06-14 04:57:56.178,2025-07-18 03:50:12.244,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/3c232c4fc662466d4aae805e7defd54a.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/3c232c4fc662466d4aae805e7defd54a.jpg,,f,
cmbwaw5fe0014qowpikh1hvuh,cmbvsuam7000fqowpr31a8hs9,BULL RUN SOON,🇨🇦 CANADA IS CUTTING RATES \\n🇬🇧 UK IS CUTTING RATES \\n🇪🇺 EUROPE IS CUTTING \\n🇺🇸 FED WILL ALSO CUT RATES SOON\\nEXPECTED IN Q3 2025. \\n\\nRATE CUTS + QE = MEGA BULL RUN,image,Trading,/media/thumbposts/thumb_trading_1752770263_5455.webp,/media/posts/post_trading_1752770276_7144.webp,f,f,,SOL,4,0,0,2025-06-14 13:57:09.626,2025-07-18 03:50:12.734,,,,f,
cmd7wi26a000nd6txdtjipf75,cmbv53b7h0000qoe0vy4qwkap,"","",image,Art,/posts/images/thumb_29471f76a72335b5a3fa3f0e0eaa5e50.webp,/posts/images/29471f76a72335b5a3fa3f0e0eaa5e50.webp,t,f,,SOL,0,0,0,2025-07-17 21:27:14.05,2025-07-18 03:50:08.334,,,1.330,f,basic
cmbwpyhvf0009qo2fz33e3iyo,cmbvtqy84000gqowpvlo2r5tp,BMW 2002ti CSL Restomod,2002ti meets CSL spirit.,image,Art,/media/thumbposts/thumb_art_1752770003_7101.webp,/media/posts/post_art_1752769964_9840.webp,f,f,,SOL,3,1,0,2025-06-14 20:58:53.308,2025-07-18 03:50:11.389,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/e4db64784e59a677af9c8534e551ccaa.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/e4db64784e59a677af9c8534e551ccaa.png,,f,
cmc0ljm1q001yqodaua064rcn,cmbv53b7h0000qoe0vy4qwkap,🕷️ Calling All Bug Hunters!,"Help us squash bugs and get rewarded!\\nRight now, I'm actively looking for sharp eyes to spot any bugs on the Fonana site.\\n\\n🔍 Found a bug?\\nMake a post with a clear description (screenshots or video = bonus points) and I'll subscribe to your profile with a Basic sub (0.05 SOL).\\n\\nLet's make Fonana smoother together — and let the best bug hunters rise.\\nTag it with #bughunt so I don't miss it.\\n\\n#NoShame #JustTaste #FonanaDev #BugHunt",image,Art,/media/thumbposts/thumb_art_1752769888_2432.webp,/media/posts/post_art_1752769925_8806.webp,f,f,,SOL,5,2,0,2025-06-17 14:06:25.118,2025-07-18 03:50:11.054,,,,f,
cmbwtij8t0001qofh30icb3dt,cmbvtqy84000gqowpvlo2r5tp,1985 Maserati Biturbo Restomod Concept,"Biturbo, reworked. Lighter, wider, faster. No frills — just fury.",image,Art,/media/thumbposts/thumb_art_1752769911_6122.webp,/media/posts/post_art_1752769957_1895.webp,f,f,,SOL,2,0,0,2025-06-14 22:38:27.054,2025-07-18 03:50:11.155,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/42f63ee8a2c9ad2aa8b9cb96c6ea4dde.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/42f63ee8a2c9ad2aa8b9cb96c6ea4dde.png,,f,
cmc09f0cz002oqoubcs9twvp8,cmbvtqy84000gqowpvlo2r5tp,Fiat 124 Sport Coupe 1971 Abarth,"A '71 coupe, some attitude, and a livery that never gets old.",image,Art,/media/thumbposts/thumb_art_1752769928_6099.webp,/media/posts/post_art_1752769941_9421.webp,t,f,,SOL,3,0,0,2025-06-17 08:26:54.996,2025-07-18 03:50:11.164,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/eb7ee763931f06d4c9aca17d45eaaba4.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/eb7ee763931f06d4c9aca17d45eaaba4.png,,f,
cmc20uc51000nqonf82pcdgxc,cmbv53b7h0000qoe0vy4qwkap,💸 Sellable Posts Are (Finally) Fixed,"Good news — I just fixed the whole mess with post prices, sellable posts, and that cursed null that showed up after editing them.\\nNow it works like intended:\\n\\n🛍️ Bloggers can sell stuff directly to their followers\\n💰 Set a price AND a quantity\\n🧼 No more weird glitches or broken logic (for now)\\n\\nAuction system? Yeah… that one's still cooking. Turns out injecting auction logic into Fonana is like doing heart surgery on a raccoon mid-rave.\\nWe'll get there — just not today.\\n\\nTest the sellable posts. Make money. Break things. Tell me. I'll fix.",image,Comedy,/media/thumbposts/thumb_comedy_1752770645_7877.webp,/media/posts/post_comedy_1752770648_6877.webp,f,f,,SOL,5,1,0,2025-06-18 14:02:25.91,2025-07-18 03:50:11.538,,,,f,
cmc2wk7pq000rqo34aaft693k,cmbv5ezor0001qoe08nrb9ie7,My lifestyle,My authentic lifestyle,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770125_9004.webp,/media/posts/post_lifestyle_1752770160_5853.webp,f,f,,SOL,4,0,0,2025-06-19 04:50:21.326,2025-07-18 03:50:12.253,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/60e7dd87f09133b20587f8fb082de789.mp4,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts//placeholder-video-enhanced.png,,f,
cmc1pb1tu000iqoqhz87qn4ut,cmbvsuam7000fqowpr31a8hs9,REMINDER,"FOMC RATE CUT DECISION WILL HAPPEN TODAY AT 2PM ET.\\n\\nTHERE IS A 99.9% PROBABILITY OF NO RATE CUT.\\n\\nAT 2:30 PM ET, THE POWELL PRESS CONFERENCE WILL START.\\n\\nIN THE PAST WEEK, THE WAR SITUATION HAS ESCALATED ALONG WITH OIL PRICES\\n.\\nTHIS COULD CAUSE A RISE IN INFLATION, AND POWELL WILL DEFINITELY ADDRESS IT.\\n\\nIF HE SOUNDS DOVISH, BTC V-SHAPE RECOVERY WILL HAPPEN.\\n\\nIN CASE POWELL THINKS THAT INFLATION COULD SPIKE A LOT, MARKETS WILL CONTINUE THEIR DOWNTREND.",image,Trading,/media/thumbposts/thumb_trading_1752770226_3274.webp,/media/posts/post_trading_1752770263_3802.webp,f,f,,SOL,1,0,0,2025-06-18 08:39:30.307,2025-07-18 03:50:12.672,,,,f,
cmc328t2k000dqodmggc8dg18,cmbvsuam7000fqowpr31a8hs9,🇺🇸 FOMC : Long story short ,Fed won't cut rates because they are\\nexpecting high inflation due to Tarrifs\\nin coming months + they see strong \\neconomy and labor market which is \\nanother reason to not cut rates. \\n\\n2 Rate cuts in 2025 likely in Q3-Q4 \\n\\nHold your bags and wait.,image,Trading,/media/thumbposts/thumb_trading_1752770306_8645.webp,/media/posts/post_trading_1752770239_5638.webp,f,f,,SOL,4,0,0,2025-06-19 07:29:26.828,2025-07-18 03:50:12.798,,,,f,
cmc3lrhwx0001qo6uf4onsz7p,cmbv5ezor0001qoe08nrb9ie7,Mood,When you bought solana for 170$ but on spot.,image,DeFi,/media/thumbposts/thumb_education_1752770580_6322.webp,/media/posts/post_lifestyle_1752770174_3326.webp,f,f,,SOL,4,0,0,2025-06-19 16:35:51.537,2025-07-18 03:50:11.688,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/4b6afbe8018665954d8edb2a3e5e9b30.mp4,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/videos/thumb_4b6afbe8018665954d8edb2a3e5e9b30.webp,,f,
cmc36q8if002tqodmhfa89bt1,cmbvtqy84000gqowpvlo2r5tp,Lancia Delta Integrale ,"Lancia Delta Integrale, reimagined with modern muscle and rally DNA intact.",image,Technology,/media/thumbposts/thumb_education_1752770587_3088.webp,/media/posts/post_trading_1752770335_2756.webp,f,f,,SOL,5,0,0,2025-06-19 09:34:58.455,2025-07-18 03:50:11.691,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/49c97f70cc297a4ec773579c5952d7cc.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_49c97f70cc297a4ec773579c5952d7cc.webp,,f,
cmc36002o002rqodmow1cpl3f,cmc27qyl10001qoic6jb7dax6,Movie,🌺Пионы в Ботаническом саду МГУ \\n... Начнём этот день с красоты...\\n\\n\\n🎥Movie✨,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770156_5844.webp,/media/posts/post_lifestyle_1752770229_7831.webp,f,f,,SOL,6,0,0,2025-06-19 09:14:34.465,2025-07-18 03:50:12.28,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/07c83d57e94266fd2675ee7d5dec0607.mp4,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/videos/thumb_07c83d57e94266fd2675ee7d5dec0607.webp,,f,
cmc3ls5iz000bqo6uj13pdxhs,cmbzncu4a0000qon0l7102und,19 June ,Secrets,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770181_1353.webp,/media/posts/post_lifestyle_1752770164_7848.webp,t,f,1,SOL,1,0,0,2025-06-19 16:36:22.139,2025-07-18 03:50:12.3,,,,f,
cmc3f2tsl006bqodm7ky5r83r,cmc0apnf90038qoublubz4128,"What is ""Generative design""?","Generative design is a design process that utilizes artificial intelligence (AI) and computational algorithms to explore a wide range of design options based on predefined goals and constraints. It allows designers to quickly iterate through numerous potential solutions, optimizing for factors like performance, cost, and manufacturing feasibility. Essentially, it's a collaborative approach where AI generates design alternatives, and the designer refines them based on their expertise and specific requirement",image,Tech,/media/thumbposts/thumb_tech_1752770139_5865.webp,/media/posts/post_tech_1752770093_1463.webp,f,f,,SOL,2,0,0,2025-06-19 13:28:42.837,2025-07-18 03:50:12.626,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/0164c248d141973a7ee50d3780ba07a5.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_0164c248d141973a7ee50d3780ba07a5.webp,,f,
cmc492y700003qordd6nrbts4,cmbvrce6i0002qowpjh5yhlkm,Party,...,image,Art,/media/thumbposts/thumb_art_1752769900_8480.webp,/media/posts/post_art_1752770040_1821.webp,f,f,,SOL,6,0,0,2025-06-20 03:28:37.02,2025-07-18 03:50:11.087,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/cd235702870fde6dd5a2e4f3249e7de3.mp4,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/videos/thumb_cd235702870fde6dd5a2e4f3249e7de3.webp,,f,
cmc58nvdl004eqon7yxz8p9gh,cmbv53b7h0000qoe0vy4qwkap,"📬 Private Messages Are Live (and monetizable, of course)","You can now slide into DMs — Fonana style.\\nI just rolled out private messages with built-in monetization, because why talk for free?\\n\\nHere's what you get:\\n\\n💌 Send & receive private messages\\n💸 Add paid messages — locked until the coin drops\\n🍯 Accept tips like the legend you are\\n📎 Attach pics or videos to anything (yes, even the spicy stuff)\\n\\nUse it wisely. Or recklessly. Just use it.",image,Art,/media/thumbposts/thumb_art_1752769946_4366.webp,/media/posts/post_art_1752770003_2995.webp,f,f,,SOL,5,0,0,2025-06-20 20:04:39.706,2025-07-18 03:50:11.196,,,,f,
cmc3pc9gb0003qoiu6di3i454,cmbv53b7h0000qoe0vy4qwkap,"📹 Videos In, Backgrounds Out","Big win: you can now upload videos in your posts. Flex harder, scream louder, meme faster.\\nSmall oops: I accidentally nuked everyone's profile backgrounds in the process.\\n\\nIf your page looks like a sad white void — don't panic.\\nJust upload a new background and pretend it was a rebranding.\\n\\nDev life: 1 feature added, 1 style point lost. Fair trade?\\nYou decide.\\n",image,Gaming,/media/thumbposts/thumb_gaming_1752770370_8032.webp,/media/posts/post_gaming_1752770406_1693.webp,f,f,,SOL,3,0,0,2025-06-19 18:15:59.196,2025-07-18 03:50:11.742,,,,f,
cmc3v5xl10005qo4bcr8sccpe,cmc0jncsu0004qodafb77wg98,FARTCOIN SHORT📉,📉 FARTCOIN – Шорт\\nТекущая цена: 1.0440\\n\\n🎯 Цели:\\n• 1.0336 (≈ +130%)\\n• 1.0231 (≈ +300%)\\n• 1.0022 (≈ +600%)\\n\\n🚫 Стоп: 1.1275 или усреднение,image,Blockchain,/media/thumbposts/thumb_gaming_1752770399_7162.webp,/media/posts/post_lifestyle_1752770118_1372.webp,f,f,,SOL,5,0,0,2025-06-19 20:59:01.573,2025-07-18 03:50:11.75,,,,f,
cmbwurbtv0001qoog3q5xmge2,cmbvrce6i0002qowpjh5yhlkm,Urururu,Ururrurur,image,Intimate,/media/thumbposts/thumb_intimate_1752770639_3576.webp,/media/posts/post_intimate_1752770668_1449.webp,t,f,0.02,SOL,0,0,0,2025-06-14 23:13:16.963,2025-07-18 03:50:11.99,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/68babe00ff9e68fb1cc7e7abaef91eea.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/68babe00ff9e68fb1cc7e7abaef91eea.jpeg,,f,
cmbwy875v0001qonqtw44crlf,cmbvrce6i0002qowpjh5yhlkm,dsfdf,sdfsdfsd,image,Intimate,/media/thumbposts/thumb_intimate_1752770693_8788.webp,/media/posts/post_intimate_1752770682_5071.webp,t,f,0.05,SOL,0,0,0,2025-06-15 00:50:22.915,2025-07-18 03:50:12.246,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/c0c51f726bbce00a9e676bb4d8a1207d.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/c0c51f726bbce00a9e676bb4d8a1207d.jpeg,,f,
cmc4erd6n0027qo5j1pohnuu6,cmbvsuam7000fqowpr31a8hs9,BREAKING,"ELON MUSK'S X WILL ADD INVESTING AND TRADING TO BECOME A ""SUPER APP.""",image,Trading,/media/thumbposts/thumb_trading_1752770219_2292.webp,/media/posts/post_trading_1752770273_7536.webp,f,f,,SOL,5,0,0,2025-06-20 06:07:34.271,2025-07-18 03:50:12.659,,,,f,
cmc4jxyb20045qo5j4f8r4phx,cmbvsuam7000fqowpr31a8hs9,BREAKING,"$3,846,000,000 WORTH OF BITCOIN AND ETHEREUM OPTIONS WILL EXPIRE TODAY.\\n\\nWITH ON-GOING WAR SITUATION, EXPECT HIGH VOLATILITY AND PRICE MANIPULATION.",image,Trading,/media/thumbposts/thumb_trading_1752770331_7877.webp,/media/posts/post_trading_1752770269_5608.webp,f,f,,SOL,6,0,0,2025-06-20 08:32:39.662,2025-07-18 03:50:12.804,,,,f,
cmc7db6as00j6qoqgay383zq3,cmc7cxjch00igqoqg0bznzzu9,Never ending cats,second stealed cat pic,image,Art,/media/thumbposts/thumb_art_1752769993_4169.webp,/media/posts/post_art_1752770044_5762.webp,t,f,0.07,SOL,3,0,0,2025-06-22 07:50:17.764,2025-07-18 03:50:11.356,,,,f,
cmc7debwq00j8qoqgwi2839ds,cmc7cxjch00igqoqg0bznzzu9,Heart shaped black cat,third stolen cat pic,image,Art,/media/thumbposts/thumb_art_1752769993_4169.webp,/media/posts/post_art_1752770044_5762.webp,t,f,0.03,SOL,3,0,0,2025-06-22 07:52:45.002,2025-07-18 03:50:11.356,,,,f,
cmbxdi8oz000hqohvayfqpjqa,cmbvtqy84000gqowpvlo2r5tp,Audi 100 Coupe RS 1971   TransAm Restomod,"1971 Audi 100 Coupé. Full RS4 powertrain inside, quattro grip, and modern fury under vintage lines.",image,Technology,/media/thumbposts/thumb_education_1752770516_3195.webp,/media/posts/post_art_1752769921_2676.webp,t,f,,SOL,3,0,0,2025-06-15 07:58:05.699,2025-07-18 03:50:11.553,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/309be00dfd555b187375cd7e7f6c1fed.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/309be00dfd555b187375cd7e7f6c1fed.png,,f,
cmbx3l31i000bqosfqbu8hlhl,cmbvrce6i0002qowpjh5yhlkm,owowo,wowoow,image,Intimate,/media/thumbposts/thumb_intimate_1752770632_4107.webp,/media/posts/post_intimate_1752770686_7723.webp,t,f,,SOL,1,0,0,2025-06-15 03:20:22.182,2025-07-18 03:50:11.767,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/8cd115f2b798e1153e9845c498b7fbc9.webp,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/8cd115f2b798e1153e9845c498b7fbc9.webp,,f,
cmbx8od0t000dqohv02eyh09f,cmbvffs2y0000qojofs8mj5u1,PalGirls,PG6,image,Intimate,/media/thumbposts/thumb_intimate_1752770632_4107.webp,/media/posts/post_intimate_1752770686_7723.webp,t,f,0.01,SOL,2,0,0,2025-06-15 05:42:53.165,2025-07-18 03:50:11.767,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/1f62204208c16a2b1ab6499b974882ce.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/1f62204208c16a2b1ab6499b974882ce.png,,f,
cmbx7ax420003qoc1ho6ijcxb,cmbvrce6i0002qowpjh5yhlkm,dfgdfg,afgaertye5vvt retserdgs dfhgfhra fgaertye5vvt   retserdg sdfhgfhr rtye5vvt retserdgs dfhgfhr afgaertye5vvt retserdgs  dfhgfhr  afgaertye5vvt retserdgsdfhgfhr,image,Intimate,/media/thumbposts/thumb_intimate_1752770654_6661.webp,/media/posts/post_intimate_1752770661_6037.webp,t,t,,SOL,1,0,0,2025-06-15 05:04:26.403,2025-07-18 03:50:12.152,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/56d8575696763e0044a7fcb640bcf308.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/56d8575696763e0044a7fcb640bcf308.jpg,,f,
cmbx6xmkh0003qoncc5l6kojj,cmbvrce6i0002qowpjh5yhlkm,dfgdf,"hjksgbdlfjkhsbdlh ;ksjdh lks sd mnsdb mns e,m wj wujhvw jvwejhlbjm,n wbm,dns wlkw ejbjs db flwjkhg lhjwebj hbw",image,Intimate,/media/thumbposts/thumb_intimate_1752770661_3631.webp,/media/posts/post_intimate_1752770672_2993.webp,t,t,,SOL,1,0,0,2025-06-15 04:54:06.209,2025-07-18 03:50:12.185,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/bdebad6eb66848a51285743f6e4700ea.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/bdebad6eb66848a51285743f6e4700ea.jpg,,f,
cmc6sa58k00epqoqgvdlpxhq1,cmc27qyl10001qoic6jb7dax6,Interesting🤔,Movie for dream❤,image,Tech,/media/thumbposts/thumb_tech_1752770055_8968.webp,/media/posts/post_tech_1752770059_5254.webp,f,f,,SOL,6,2,0,2025-06-21 22:01:37.796,2025-07-18 03:50:12.571,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/f040a8dc5ceb584655ed05ef186b5992.mp4,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/videos/thumb_f040a8dc5ceb584655ed05ef186b5992.webp,,f,
cmc6b2wpi00b9qoqgpdd97ifv,cmbvsuam7000fqowpr31a8hs9,I know this pain is too much ,"Just hold tight. No one was expecting \\nPump fun money extraction, Tarrif war\\nand now Iran - Israel war. \\n\\nQE + Rate cuts will come towards the\\nend of 2025 and liquidity will flow into\\ncrypto sending coins to new ATHs\\n\\nJust need to survive until Q4",image,Trading,/media/thumbposts/thumb_trading_1752770306_8645.webp,/media/posts/post_trading_1752770239_5638.webp,f,f,,SOL,6,0,0,2025-06-21 14:00:06.678,2025-07-18 03:50:12.798,,,,f,
cmbxg0qix000jqohvp90244ru,cmbvffs2y0000qojofs8mj5u1,PalGirls,PG,image,Art,/media/thumbposts/thumb_art_1752769861_6050.webp,/media/posts/post_art_1752769884_6170.webp,t,f,,SOL,1,0,0,2025-06-15 09:08:27.849,2025-07-18 03:50:10.967,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/8c362cc618abf0b81319d3c847be34a4.webp,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/8c362cc618abf0b81319d3c847be34a4.webp,,f,
cmbxopyw9000xqohv3guh1rga,cmbvtqy84000gqowpvlo2r5tp,Ford Capri RS Restomod Concept,"Gulf paint. Road grip. Pony car, reimagined.",image,Art,/media/thumbposts/thumb_art_1752769881_6357.webp,/media/posts/post_art_1752769954_8632.webp,t,f,,SOL,3,0,0,2025-06-15 13:12:02.026,2025-07-18 03:50:11.036,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/55f4e90350dadb6f8ef178696c631a6e.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/55f4e90350dadb6f8ef178696c631a6e.png,,f,
